Fecha,Precio Min. Bolsa diario,Precio Max. Bolsa diario,PPP Bolsa diario,Precio Escasez Activación,Precio Escasez Ponderado,PPP Bolsa Mes,Precio Escasez Inferior,Precio Escasez Superior,Precio Escasez
2022-01-27 00:00:00,379.5928177037,624.5938177037,484.234203,886,863.4705834578007,295.1442208959915,,,731.0498142563997
2022-01-28 00:00:00,404.1959546108,529.1959546108,486.375095,886,863.4705834578007,295.1442208959915,,,731.0498142563997
2022-01-29 00:00:00,420.1618615846,527.1618615846,491.623387,886,863.4705834578007,295.1442208959915,,,731.0498142563997
2022-01-30 00:00:00,224.3904215207,545.3904215207,457.777651,886,863.4705834578007,295.1442208959915,,,731.0498142563997
2022-01-31 00:00:00,454.2241425135,540.2241425135,523.091817,886,863.4705834578007,295.1442208959915,,,731.0498142563997
2022-02-01 00:00:00,526.1421077903,622.1421077903,579.486504,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-02 00:00:00,610.5383091555,711.5383091555,631.74294,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-03 00:00:00,606.1437256865,731.2437256865,685.502385,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-04 00:00:00,621.0538649694,640.0538649694,635.712342,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-05 00:00:00,622.0854720358,731.0854720358,679.661461,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-06 00:00:00,622.2295612013,650.2295612013,644.528331,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-07 00:00:00,411.606248434,721.606248434,632.165279,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-08 00:00:00,222.4171546971,712.4171546971,573.40096,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-09 00:00:00,261.761177956,591.760177956,489.475667,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-10 00:00:00,351.9492899251,475.4492899251,426.962351,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-11 00:00:00,311.4911081334,391.5911081334,368.150922,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-12 00:00:00,321.0458254587,422.0458254587,327.15814,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-13 00:00:00,253.3695231047,326.3695231047,303.325526,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-14 00:00:00,266.7042792088,380.7042792088,351.420829,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-15 00:00:00,332.0517473736,362.0517473736,344.500309,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-16 00:00:00,291.8753928545,372.8753928545,342.019195,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-17 00:00:00,301.5221398124,371.5241398124,318.544791,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-18 00:00:00,301.1255019927,353.1255019927,320.32208,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-19 00:00:00,289.9640618163,312.9640618163,304.560592,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-20 00:00:00,203.0074783287,278.0074783287,253.293291,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-21 00:00:00,231.7098380979,276.7098380979,266.961074,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-22 00:00:00,231.2386850794,371.7386850794,281.312941,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-23 00:00:00,222.0281112468,290.5281112468,254.267606,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-24 00:00:00,212.5481784765,290.5481784765,256.613272,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-25 00:00:00,212.614304998,260.614304998,244.571577,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-26 00:00:00,237.8576419007,255.8576419007,251.856527,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-27 00:00:00,204.5542173047,299.8182173047,241.07087,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-02-28 00:00:00,187.0283544319,302.0283544319,266.084336,1004,972.3598361959996,403.1763753944679,,,784.1256344199998
2022-03-01 00:00:00,219.5794587014,347.5794587014,267.903788,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-02 00:00:00,209.238818103,299.338818103,256.709331,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-03 00:00:00,201.0533502628,289.0533502628,245.016383,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-04 00:00:00,104.0120699597,225.0120699597,193.652178,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-05 00:00:00,151.4723610585,222.4723610585,195.111637,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-06 00:00:00,146.8621702524,201.2121702524,188.966099,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-07 00:00:00,179.2637196206,299.2637196206,226.313053,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-08 00:00:00,180.5264423348,450.9264423348,208.510321,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-09 00:00:00,168.6737396222,451.7737396222,208.451073,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-10 00:00:00,162.8487787235,200.6197787235,184.723513,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-11 00:00:00,164.1969101616,191.0969101616,183.58062,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-12 00:00:00,179.2343151922,189.3343151922,184.853235,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-13 00:00:00,185.5828387304,219.2828387304,194.390182,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-14 00:00:00,164.8725673898,258.8725673898,206.174094,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-15 00:00:00,201.932470411,260.932470411,225.101123,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-16 00:00:00,216.5932673685,292.5932673685,242.941758,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-17 00:00:00,217.7353927685,411.7353927685,267.567315,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-18 00:00:00,179.7057610438,288.7057610438,229.132208,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-19 00:00:00,196.5298611493,236.6838611493,211.680255,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-20 00:00:00,198.5974920891,238.5974920891,208.170109,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-21 00:00:00,197.9551281331,242.8491281331,212.095828,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-22 00:00:00,192.19239917,239.19239917,219.9319,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-23 00:00:00,93.490383988,287.675383988,217.184248,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-24 00:00:00,211.0421711681,271.5221711681,238.945333,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-25 00:00:00,236.0205847237,249.1205847237,245.268274,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-26 00:00:00,244.2451558236,249.2441558236,248.002038,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-27 00:00:00,247.9934018781,251.7434018781,249.941697,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-28 00:00:00,245.9934935463,347.9934935463,274.887703,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-29 00:00:00,244.0709394486,349.0719394486,281.721785,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-30 00:00:00,234.0778923985,355.0778923985,282.632023,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-03-31 00:00:00,258.7087495839,358.7097495839,312.874965,1017,993.2170639020995,229.948172420833,,,854.1603602981996
2022-04-01 00:00:00,257.464032001,343.464032001,283.258221,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-02 00:00:00,98.3311341916,284.1641341916,239.910009,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-03 00:00:00,102.6929892985,183.4799892985,150.982454,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-04 00:00:00,92.4790160434,256.8120160434,182.476654,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-05 00:00:00,165.7398012072,288.7398012072,201.752616,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-06 00:00:00,151.8662966326,256.8662966326,195.44556,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-07 00:00:00,153.5666837565,1035.1306837565,274.75509,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-08 00:00:00,152.3322757769,159.1992757769,156.206563,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-09 00:00:00,126.017881599,155.168881599,138.421405,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-10 00:00:00,121.8877038319,157.0387038319,125.280615,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-11 00:00:00,116.2484940948,167.2494940948,140.253699,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-12 00:00:00,125.227238137,133.914238137,130.181165,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-13 00:00:00,115.6678426234,153.2328426234,133.353853,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-14 00:00:00,107.1034979831,126.7584979831,122.402045,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-15 00:00:00,103.1283351475,108.0333351475,107.096341,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-16 00:00:00,103.213379085,140.153379085,120.394883,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-17 00:00:00,99.1234555041,148.4494555041,110.650558,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-18 00:00:00,97.6179302353,155.9499302353,140.974126,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-19 00:00:00,103.2248660886,356.2248660886,189.877281,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-20 00:00:00,97.6896438192,168.3586438192,147.778789,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-21 00:00:00,116.1638508785,149.1638508785,136.057782,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-22 00:00:00,100.569432536,124.902432536,116.27199,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-23 00:00:00,100.0059840202,123.3389840202,114.668224,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-24 00:00:00,96.2177727902,119.5507727902,103.551117,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-25 00:00:00,91.8706675772,110.2036675772,102.060488,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-26 00:00:00,94.4978757499,113.8308757499,106.941036,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-27 00:00:00,92.417938034,110.750938034,103.177148,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-28 00:00:00,91.6202325246,104.9532325246,100.243755,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-29 00:00:00,92.8883986332,102.2213986332,98.430207,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-04-30 00:00:00,91.9727465413,100.0057465413,97.551732,1091,1065.6290309828,146.62721578290584,,,915.6241762481003
2022-05-01 00:00:00,94.9674585988,98.7504585988,96.93613,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-02 00:00:00,94.8910233537,130.5600233537,99.056666,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-03 00:00:00,95.7086182981,131.3776182981,108.551443,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-04 00:00:00,89.8053051102,336.2743051102,138.359888,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-05 00:00:00,97.1972505973,130.1962505973,106.290254,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-06 00:00:00,100.079118345,120.748118345,114.726691,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-07 00:00:00,100.8134267165,124.0124267165,115.323863,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-08 00:00:00,97.104972565,120.603972565,110.469246,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-09 00:00:00,92.0282694135,133.4972694135,104.774784,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-10 00:00:00,97.9356966368,117.6706966368,108.777342,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-11 00:00:00,89.0559675573,228.2249675573,102.323658,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-12 00:00:00,97.9037289863,122.5727289863,101.309099,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-13 00:00:00,96.7449983441,104.2139983441,102.490341,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-14 00:00:00,98.4221608441,101.2081608441,100.113697,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-15 00:00:00,96.2883532817,99.0713532817,97.221835,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-16 00:00:00,96.5085673979,116.5085673979,99.732928,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-17 00:00:00,95.6393781172,132.3073781172,114.158101,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-18 00:00:00,89.2018043384,196.7708043384,146.896292,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-19 00:00:00,115.6309229092,126.6309229092,122.655467,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-20 00:00:00,96.0067251444,120.6747251444,114.929211,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-21 00:00:00,97.1512077487,115.8622077487,108.763331,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-22 00:00:00,89.4476284696,96.2416284696,94.95138,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-23 00:00:00,89.2505556538,130.7195556538,96.471176,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-24 00:00:00,105.4479895501,106.6829895501,106.327377,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-25 00:00:00,95.7817980754,102.8157980754,100.699971,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-26 00:00:00,94.1877986226,101.2217986226,99.885917,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-27 00:00:00,91.5329372042,98.5669372042,96.811593,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-28 00:00:00,94.0226281786,97.2226281786,95.999367,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-29 00:00:00,94.6614030972,97.2304030972,96.604806,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-30 00:00:00,95.8804027494,97.1154027494,96.588756,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-05-31 00:00:00,94.1106321748,96.1766321748,95.548869,1100,1081.6515233345008,106.45279944797984,,,971.1800719150998
2022-06-01 00:00:00,96.2538191701,258.3398191701,118.251942,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-02 00:00:00,100.9054644211,107.6954644211,105.664648,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-03 00:00:00,105.2410388614,112.7740388614,109.113898,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-04 00:00:00,99.3773347988,106.9133347988,104.41841,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-05 00:00:00,96.4966173228,102.6386173228,101.46673,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-06 00:00:00,96.2719919928,102.5589919928,100.847662,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-07 00:00:00,97.4499450014,104.4999450014,101.776852,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-08 00:00:00,96.6136184738,161.4996184738,123.712886,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-09 00:00:00,96.2673283759,225.8533283759,107.87949,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-10 00:00:00,97.9196268201,169.8056268201,107.902188,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-11 00:00:00,105.6551719046,107.0241719046,106.549368,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-12 00:00:00,99.2730483106,106.7820483106,104.246297,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-13 00:00:00,96.4614683066,103.9714683066,101.914237,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-14 00:00:00,96.1960168157,103.7050168157,102.18294,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-15 00:00:00,96.4334866894,103.9434866894,102.456505,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-16 00:00:00,96.2129997603,103.3669997603,102.42517,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-17 00:00:00,96.2567468831,104.2647468831,101.872475,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-18 00:00:00,96.2458774717,103.1918774717,100.828804,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-19 00:00:00,99.5886391273,105.7286391273,100.173352,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-20 00:00:00,96.1308436597,103.1778436597,97.997258,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-21 00:00:00,96.8560299651,103.8060299651,100.932083,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-22 00:00:00,104.9211322834,106.4591322834,105.883691,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-23 00:00:00,104.7985239123,106.3385239123,105.814494,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-24 00:00:00,97.4373704513,105.1163704513,102.815959,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-25 00:00:00,96.2016476252,103.8796476252,102.051054,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-26 00:00:00,102.4262092599,103.9652092599,103.439572,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-27 00:00:00,102.3578720395,103.8948720395,103.386668,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-28 00:00:00,97.6206552339,105.2996552339,102.687967,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-29 00:00:00,98.197036101,107.083036101,103.97278,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-06-30 00:00:00,98.4030436389,106.0820436389,103.969476,1218,1179.6268302808999,104.64538019586159,,,952.5242533238003
2022-07-01 00:00:00,97.7256642941,105.4046642941,103.751427,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-02 00:00:00,103.2860351246,104.8260351246,104.37062,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-03 00:00:00,97.2098462249,104.8858462249,101.619862,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-04 00:00:00,103.3593485465,104.9003485465,104.620182,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-05 00:00:00,97.1016698783,119.1376698783,104.943516,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-06 00:00:00,100.1426035115,107.8226035115,105.865728,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-07 00:00:00,99.1966465404,139.2326465404,108.994522,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-08 00:00:00,99.6763668594,107.3563668594,106.339524,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-09 00:00:00,108.5434724089,110.0834724089,109.694374,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-10 00:00:00,101.4125338107,109.0915338107,107.61717,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-11 00:00:00,104.3707997777,105.9117997777,105.545486,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-12 00:00:00,101.2861638763,280.7901638763,118.081987,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-13 00:00:00,106.6488434615,141.4448434615,116.398201,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-14 00:00:00,109.6218678518,144.4188678518,112.372991,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-15 00:00:00,104.6942522733,112.3742522733,111.781699,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-16 00:00:00,108.7535606363,129.9265606363,109.99466,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-17 00:00:00,106.6066765888,107.9796765888,106.821409,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-18 00:00:00,105.7064071203,148.6824071203,121.805928,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-19 00:00:00,105.9487342629,127.3217342629,119.849495,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-20 00:00:00,106.7285574617,108.9045574617,106.93775,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-21 00:00:00,104.0536558158,134.5496558158,107.572497,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-22 00:00:00,97.2560515932,104.2570515932,103.637135,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-23 00:00:00,103.1088218254,103.9708218254,103.780947,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-24 00:00:00,110.3547518643,114.2507518643,111.541931,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-25 00:00:00,103.3268521488,110.3928521488,108.533911,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-26 00:00:00,104.7823892792,407.5623892792,133.733377,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-27 00:00:00,105.3135229806,109.2085229806,106.69844,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-28 00:00:00,104.0888195836,104.9068195836,104.645529,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-29 00:00:00,107.4849245341,112.4949245341,110.286506,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-30 00:00:00,106.1410362027,109.7810362027,106.481502,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-07-31 00:00:00,112.1898820129,119.7038820129,119.123053,1253,1221.0073247284008,109.85405145144911,,,1030.0845931892
2022-08-01 00:00:00,101.0706139077,126.6376139077,112.136729,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-02 00:00:00,100.9617427384,108.4757427384,107.101931,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-03 00:00:00,108.6453671425,117.8083671425,112.607333,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-04 00:00:00,106.7068205572,114.2208205572,112.604699,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-05 00:00:00,103.8998897076,111.4138897076,110.735951,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-06 00:00:00,109.4832903874,109.9042903874,109.79566,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-07 00:00:00,100.1331651408,107.6481651408,105.936889,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-08 00:00:00,100.4688862931,107.9838862931,106.667224,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-09 00:00:00,107.4869386307,108.5019386307,108.378411,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-10 00:00:00,101.0078196211,108.5228196211,107.662314,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-11 00:00:00,100.7136977087,108.6956977087,107.9782,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-12 00:00:00,107.5930910274,111.2670910274,109.607005,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-13 00:00:00,102.1918492209,110.1718492209,107.982608,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-14 00:00:00,109.0396981293,109.9266981293,109.601577,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-15 00:00:00,101.4686293207,109.4496293207,107.936893,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-16 00:00:00,100.5066017905,207.2746017905,122.457475,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-17 00:00:00,107.9875514167,296.6415514167,151.951954,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-18 00:00:00,109.7541478396,143.5081478396,120.227503,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-19 00:00:00,107.9976352463,136.6716352463,127.210284,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-20 00:00:00,108.4354852766,109.4364852766,108.666189,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-21 00:00:00,100.6077501893,108.1417501893,107.772383,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-22 00:00:00,113.3316942871,154.5926942871,136.414814,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-23 00:00:00,107.7626642862,163.2106642862,129.634897,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-24 00:00:00,143.5612229715,308.4612229715,170.170193,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-25 00:00:00,164.5220012646,215.5220012646,203.466578,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-26 00:00:00,213.3599188867,245.4739188867,237.585877,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-27 00:00:00,248.1309229864,269.1309229864,253.946091,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-28 00:00:00,254.1311023616,279.1311023616,267.372263,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-29 00:00:00,252.4419037576,357.4419037576,290.244683,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-30 00:00:00,253.0319667117,388.0319667117,307.746961,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-08-31 00:00:00,272.6277659482,491.8847659482,337.425387,1272,1238.5295226470996,152.3361468725421,,,1037.2323637658008
2022-09-01 00:00:00,122.1230061404,415.1230061404,333.099268,1317,1271.8504892319004,257.57966140896013,,,997.3045014191002
2022-09-02 00:00:00,289.4330622255,359.4330622255,338.361655,1317,1271.8504892319004,257.57966140896013,,,997.3045014191002
2022-09-03 00:00:00,239.5001466236,308.5001466236,289.874409,1317,1271.8504892319004,257.57966140896013,,,997.3045014191002
2022-09-04 00:00:00,111.6257249951,272.1257249951,203.692142,1317,1271.8504892319004,257.57966140896013,,,997.3045014191002
2022-09-05 00:00:00,147.2376361307,258.2376361307,206.419495,1317,1271.8504892319004,257.57966140896013,,,997.3045014191002
2022-09-06 00:00:00,141.0613922946,329.3443922946,217.052779,1317,1271.8504892319004,257.57966140896013,,,997.3045014191002
2022-09-07 00:00:00,130.5606794714,510.6606794714,208.101675,1317,1271.8504892319004,257.57966140896013,,,997.3045014191002
2022-09-08 00:00:00,132.4051664655,250.4051664655,196.279869,1317,1271.8504892319004,257.57966140896013,,,997.3045014191002
2022-09-09 00:00:00,111.8602025827,259.8602025827,213.587729,1317,1271.8504892319004,257.57966140896013,,,997.3045014191002
