Capacidad Útil Energía [GWh],Volumen Útil Energía [GWh],Fecha,Cero
17563.12384,12741.477799999997,2023-10-13 00:00:00,0
17563.12384,12737.278600000003,2023-10-14 00:00:00,0
17563.12384,12733.0196,2023-10-15 00:00:00,0
17563.12384,12720.6263,2023-10-16 00:00:00,0
17563.12384,12694.251300000004,2023-10-17 00:00:00,0
17563.12384,12649.5825,2023-10-18 00:00:00,0
17563.12384,12596.741100000003,2023-10-19 00:00:00,0
17563.12384,12537.9581,2023-10-20 00:00:00,0
17563.12384,12507.0472,2023-10-21 00:00:00,0
17563.12384,12496.1811,2023-10-22 00:00:00,0
17563.12384,12493.498899999999,2023-10-23 00:00:00,0
17563.12384,12539.863400000002,2023-10-24 00:00:00,0
17563.12384,12547.1425,2023-10-25 00:00:00,0
17563.12384,12604.4183,2023-10-26 00:00:00,0
17563.12384,12650.175299999997,2023-10-27 00:00:00,0
17563.12384,12656.000499999998,2023-10-28 00:00:00,0
17563.12384,12694.625,2023-10-29 00:00:00,0
17563.12384,12728.3676,2023-10-30 00:00:00,0
17563.12384,12784.7243,2023-10-31 00:00:00,0
17345.433640000003,12629.7307,2023-11-01 00:00:00,0
17345.433640000003,12754.116199999999,2023-11-02 00:00:00,0
17345.433640000003,12845.8644,2023-11-03 00:00:00,0
17345.433640000003,12941.2791,2023-11-04 00:00:00,0
17345.433640000003,12976.719900000002,2023-11-05 00:00:00,0
17345.433640000003,13012.952399999998,2023-11-06 00:00:00,0
17345.433640000003,13037.6567,2023-11-07 00:00:00,0
17345.433640000003,13003.9926,2023-11-08 00:00:00,0
17345.433640000003,12969.412100000001,2023-11-09 00:00:00,0
17345.433640000003,12975.8588,2023-11-10 00:00:00,0
17345.433640000003,12977.2015,2023-11-11 00:00:00,0
17345.433640000003,13031.972599999997,2023-11-12 00:00:00,0
17345.433640000003,13029.957899999998,2023-11-13 00:00:00,0
17348.194438000002,13033.910499999996,2023-11-14 00:00:00,0
17358.910837,13118.8389,2023-11-15 00:00:00,0
17358.910837,13103.8582,2023-11-16 00:00:00,0
17358.910837,13111.6049,2023-11-17 00:00:00,0
17358.910837,13192.093800000002,2023-11-18 00:00:00,0
17358.910837,13266.419399999999,2023-11-19 00:00:00,0
17358.910837,13309.7945,2023-11-20 00:00:00,0
17358.910837,13310.547,2023-11-21 00:00:00,0
17358.910837,13282.336700000002,2023-11-22 00:00:00,0
17358.910837,13228.034999999998,2023-11-23 00:00:00,0
17358.910837,13195.119099999998,2023-11-24 00:00:00,0
17358.910837,13191.965000000002,2023-11-25 00:00:00,0
17358.910837,13169.7612,2023-11-26 00:00:00,0
17358.910837,13119.049299999997,2023-11-27 00:00:00,0
17358.910837,13067.798499999999,2023-11-28 00:00:00,0
17358.910837,13024.363299999999,2023-11-29 00:00:00,0
17358.910837,12986.569800000001,2023-11-30 00:00:00,0
17358.910837,12938.070700000002,2023-12-01 00:00:00,0
17358.910837,12905.1607,2023-12-02 00:00:00,0
17358.910837,12888.215300000002,2023-12-03 00:00:00,0
17358.910837,12831.266300000001,2023-12-04 00:00:00,0
17358.910837,12775.043699999998,2023-12-05 00:00:00,0
17358.910837,12720.768,2023-12-06 00:00:00,0
17358.910837,12680.1772,2023-12-07 00:00:00,0
17358.910837,12665.841699999999,2023-12-08 00:00:00,0
17358.910837,12633.485200000003,2023-12-09 00:00:00,0
17358.910837,12637.0992,2023-12-10 00:00:00,0
17358.910837,12658.760800000002,2023-12-11 00:00:00,0
17358.910837,12561.816200000003,2023-12-12 00:00:00,0
17358.910837,12502.908800000001,2023-12-13 00:00:00,0
17358.910837,12445.609100000001,2023-12-14 00:00:00,0
17358.910837,12405.5332,2023-12-15 00:00:00,0
17358.910837,12414.907899999998,2023-12-16 00:00:00,0
17358.910837,12476.781299999999,2023-12-17 00:00:00,0
17358.910837,12461.062199999998,2023-12-18 00:00:00,0
17358.910837,12430.620499999999,2023-12-19 00:00:00,0
17358.910837,12387.5847,2023-12-20 00:00:00,0
17358.910837,12350.686399999999,2023-12-21 00:00:00,0
17358.910837,12288.194,2023-12-22 00:00:00,0
17358.910837,12256.907900000002,2023-12-23 00:00:00,0
17358.910837,12241.8008,2023-12-24 00:00:00,0
17358.910837,12244.6721,2023-12-25 00:00:00,0
17358.910837,12230.266699999998,2023-12-26 00:00:00,0
17358.910837,12215.932199999997,2023-12-27 00:00:00,0
17358.910837,12238.0726,2023-12-28 00:00:00,0
17358.910837,12252.718399999996,2023-12-29 00:00:00,0
17358.910837,12221.024099999997,2023-12-30 00:00:00,0
17358.910837,12185.861500000003,2023-12-31 00:00:00,0
17358.910837,12161.276399999999,2024-01-01 00:00:00,0
17358.910837,12100.516399999999,2024-01-02 00:00:00,0
17358.910837,12036.493599999998,2024-01-03 00:00:00,0
17358.910837,11965.3845,2024-01-04 00:00:00,0
17358.910837,11885.861900000002,2024-01-05 00:00:00,0
17358.910837,11826.911699999997,2024-01-06 00:00:00,0
17358.910837,11770.679099999998,2024-01-07 00:00:00,0
17358.910837,11707.9666,2024-01-08 00:00:00,0
17358.910837,11629.150899999999,2024-01-09 00:00:00,0
17358.910837,11556.859699999999,2024-01-10 00:00:00,0
17358.910837,11469.236200000001,2024-01-11 00:00:00,0
17358.910837,11397.426000000003,2024-01-12 00:00:00,0
17358.910837,11347.837099999999,2024-01-13 00:00:00,0
17358.910837,11315.290799999999,2024-01-14 00:00:00,0
17358.910837,11244.267699999999,2024-01-15 00:00:00,0
17358.910837,11162.6699,2024-01-16 00:00:00,0
17358.910837,11064.141399999999,2024-01-17 00:00:00,0
17358.910837,10957.117100000001,2024-01-18 00:00:00,0
17358.910837,10847.538900000001,2024-01-19 00:00:00,0
17358.910837,10763.902800000002,2024-01-20 00:00:00,0
17358.910837,10692.5219,2024-01-21 00:00:00,0
17358.910837,10609.3566,2024-01-22 00:00:00,0
17358.910837,10519.9375,2024-01-23 00:00:00,0
17358.910837,10428.2279,2024-01-24 00:00:00,0
17358.910837,10337.288499999999,2024-01-25 00:00:00,0
17358.910837,10230.898400000002,2024-01-26 00:00:00,0
17358.910837,10127.616300000002,2024-01-27 00:00:00,0
17358.910837,10034.263900000002,2024-01-28 00:00:00,0
17358.910837,9911.849899999997,2024-01-29 00:00:00,0
17358.910837,9796.904900000001,2024-01-30 00:00:00,0
17358.910837,9684.670399999999,2024-01-31 00:00:00,0
17358.910837,9603.887099999998,2024-02-01 00:00:00,0
17358.910837,9547.0471,2024-02-02 00:00:00,0
17358.910837,9538.7482,2024-02-03 00:00:00,0
17358.910837,9541.81,2024-02-04 00:00:00,0
17358.910837,9506.563800000002,2024-02-05 00:00:00,0
17358.910837,9454.012100000002,2024-02-06 00:00:00,0
17359.561885,9395.419800000001,2024-02-07 00:00:00,0
17359.561885,9320.810500000001,2024-02-08 00:00:00,0
17359.561885,9233.688199999999,2024-02-09 00:00:00,0
17359.561885,9170.551399999998,2024-02-10 00:00:00,0
17359.561885,9104.711,2024-02-11 00:00:00,0
17359.561885,9008.6995,2024-02-12 00:00:00,0
17359.561885,8910.765899999999,2024-02-13 00:00:00,0
17359.561885,8817.9277,2024-02-14 00:00:00,0
17359.561885,8734.589399999999,2024-02-15 00:00:00,0
17359.561885,8651.9172,2024-02-16 00:00:00,0
17359.561885,8566.693,2024-02-17 00:00:00,0
17359.561885,8505.949699999997,2024-02-18 00:00:00,0
17359.561885,8398.835500000001,2024-02-19 00:00:00,0
17359.561885,8295.161800000002,2024-02-20 00:00:00,0
17359.561885,8206.650700000002,2024-02-21 00:00:00,0
17359.561885,8141.838199999999,2024-02-22 00:00:00,0
17359.561885,8061.835899999999,2024-02-23 00:00:00,0
17359.561885,7992.990000000001,2024-02-24 00:00:00,0
17359.561885,7949.506299999999,2024-02-25 00:00:00,0
17359.561885,7866.6285,2024-02-26 00:00:00,0
17359.561885,7784.9967,2024-02-27 00:00:00,0
17359.561885,7693.937199999999,2024-02-28 00:00:00,0
17359.561885,7604.355000000002,2024-02-29 00:00:00,0
17359.561885,7514.756200000001,2024-03-01 00:00:00,0
17359.561885,7424.399099999998,2024-03-02 00:00:00,0
17359.561885,7361.0019,2024-03-03 00:00:00,0
17359.561885,7267.0101,2024-03-04 00:00:00,0
17359.561885,7180.144299999998,2024-03-05 00:00:00,0
17359.561885,7097.042499999999,2024-03-06 00:00:00,0
17359.561885,7011.6735,2024-03-07 00:00:00,0
17359.561885,6926.567699999999,2024-03-08 00:00:00,0
17359.561885,6869.596600000001,2024-03-09 00:00:00,0
17359.561885,6819.8721,2024-03-10 00:00:00,0
17359.561885,6770.450200000001,2024-03-11 00:00:00,0
17359.561885,6700.785400000001,2024-03-12 00:00:00,0
17359.561885,6602.690099999999,2024-03-13 00:00:00,0
17359.561885,6537.700100000002,2024-03-14 00:00:00,0
17359.561885,6441.605100000001,2024-03-15 00:00:00,0
17359.561885,6355.5571,2024-03-16 00:00:00,0
17359.561885,6299.129800000001,2024-03-17 00:00:00,0
17359.561885,6204.737,2024-03-18 00:00:00,0
17359.561885,6133.241999999998,2024-03-19 00:00:00,0
17359.561885,6046.994400000001,2024-03-20 00:00:00,0
17359.561885,5978.091100000001,2024-03-21 00:00:00,0
17359.561885,5900.9566,2024-03-22 00:00:00,0
17359.561885,5823.0707,2024-03-23 00:00:00,0
17359.561885,5756.0103,2024-03-24 00:00:00,0
17359.561885,5700.605499999999,2024-03-25 00:00:00,0
17359.561885,5633.693499999999,2024-03-26 00:00:00,0
17359.561885,5585.3171,2024-03-27 00:00:00,0
